,movie_runtime,log_revenues,Revenue_with_inflation,Interval
7350,97.0,16.61156821940233,16379944.029850744,60-120
7351,89.0,16.994560471658435,24023917.910447758,60-120
7352,82.0,16.30141329109849,12011958.955223879,60-120
7353,104.0,17.400025579766602,36035876.865671635,60-120
7354,101.0,17.864331187897697,57329804.1044776,60-120
7355,101.0,16.899250291854113,21839925.373134326,60-120
7356,102.0,16.46846737576166,14195951.49253731,60-120
7357,93.0,17.815541023728265,54599813.43283581,60-120
7358,87.0,17.592397472414056,43679850.74626865,60-120
7359,104.0,16.736731362356338,18563936.567164175,60-120
7360,88.0,17.337505222785268,33851884.3283582,60-120
7361,83.0,16.793889776196284,19655932.83582089,60-120
7362,117.0,18.07790528819576,70979757.46268655,60-120
7363,76.0,20.745158344896296,1022133907.2958953,60-120
7364,111.0,17.304715399962276,32759888.059701487,60-120
7365,149.0,18.285544652974004,87359701.4925373,120-180
7366,103.0,17.71018050807044,49139832.08955223,60-120
7367,149.0,19.201835384848156,218399253.73134324,120-180
7368,159.0,17.161614556321602,28391902.98507462,120-180
7369,113.0,18.07790528819576,70979757.46268655,60-120
7370,92.0,16.61156821940233,16379944.029850744,60-120
7371,107.0,17.99786258052222,65519776.119402975,60-120
7372,103.0,19.313036235219815,244087233.86884123,60-120
7373,104.0,16.331519549774566,12379092.883211678,60-120
7374,83.0,18.572246747571274,116365510.47230838,60-120
7375,82.0,16.493432763076434,14554819.925410584,60-120
7376,110.0,16.655338265895786,17112816.88052007,60-120
7377,87.0,14.71044386111872,2447172.565328467,60-120
7378,102.0,16.375764290880422,12939099.974635037,60-120
7379,116.0,17.353746446946566,34406169.31947993,60-120
7380,89.0,14.44099268035833,1869146.8978102189,60-120
7381,96.0,19.31135828414964,243678010.85766423,60-120
7382,93.0,18.454756959883774,103466346.15625,60-120
7383,90.0,16.14369426434212,10259290.716195256,60-120
7384,104.0,16.33829550567074,12463257.897810219,60-120
7385,95.0,15.673136361650963,6408503.6496350365,60-120
7386,90.0,15.712850943215775,6668136.164370438,60-120
7387,106.0,17.766648087818147,51994478.47933394,60-120
7388,130.0,19.143464399751732,206016001.25898722,120-180
7389,120.0,16.943742522663538,22833573.269525547,60-120
7390,96.0,15.894787800318564,7998685.713366788,60-120
7391,103.0,18.022408416570865,67147914.06044708,60-120
7392,100.0,16.93484326130268,22631272.83056569,60-120
7393,95.0,11.364329209302491,86191.70387773722,60-120
7394,105.0,17.268669887914974,31600069.81578467,60-120
7395,90.0,17.718924866031482,49571412.568567514,60-120
7396,113.0,18.453566912473907,103343289.53512773,60-120
7397,93.0,19.063625236367077,190207328.22221714,60-120
7398,114.0,18.15133738444728,76388092.48375912,60-120
7399,92.0,16.212807183589103,10993416.851779196,60-120
7400,124.0,16.95186047578742,23019689.566560216,120-180
7401,91.0,15.498724441047104,5382827.980930657,60-120
7402,113.0,16.704962271307615,17983446.814051095,60-120
7403,112.0,18.398033027517695,97760681.79333942,60-120
7404,92.0,12.109420050491032,181574.2700729927,60-120
7405,86.0,17.375398943323134,35159272.63649635,60-120
7406,105.0,17.929045641159973,61162550.55574817,60-120
7407,97.0,15.637372300719168,6183359.565374088,60-120
7408,102.0,15.779371494719449,7126790.1003649635,60-120
7409,89.0,18.754423316311456,139618368.10374087,60-120
7410,105.0,18.467535854872235,104797015.86468978,60-120
7411,108.0,17.823139023639154,55016242.82230839,60-120
7412,106.0,18.06668675456888,70187918.60693431,60-120
7413,98.0,16.803686362887387,19849440.19402372,60-120
7414,96.0,16.66946980119865,17356364.05109489,60-120
7415,90.0,15.731854068420827,6796063.248266423,60-120
7416,91.0,15.621081373739766,6083442.9828467155,60-120
7417,110.0,17.535172026701073,41250427.185401455,60-120
7418,98.0,16.79500025225239,19677772.402509123,60-120
7419,120.0,18.754548921825627,139635906.04206204,60-120
7420,114.0,16.921481131885802,22330882.23261861,60-120
7421,128.0,17.674616361861087,47422927.00729927,120-180
7422,234.0,19.263575742951645,232308257.29927006,180-240
7423,113.0,19.543503509366555,307351778.9620894,60-120
7424,107.0,18.448344722555863,102805017.95191605,60-120
7425,104.0,17.86377583246511,57297974.525501825,60-120
7426,105.0,16.778252316669214,19350954.73763686,60-120
7427,99.0,17.20461273261535,29639329.379562043,60-120
7428,94.0,15.254624007193364,4216955.614051094,60-120
7429,98.0,16.864530383770038,21094657.846715327,60-120
7430,112.0,15.836714958669408,7547409.567198905,60-120
7431,88.0,12.247492587083881,208457.94288321168,60-120
7432,90.0,15.020811175611271,3337762.317518248,60-120
7433,114.0,19.33189580117733,248734296.20533758,60-120
7434,80.0,19.234916100253017,225744886.8185219,60-120
7435,106.0,17.451263117954813,37930387.0506843,60-120
7436,108.0,17.30758423468921,32854005.703649633,60-120
7437,104.0,15.46228723571179,5190223.073950729,60-120
7438,119.0,19.688016752518816,355137910.5839416,60-120
7439,103.0,18.520533950613448,110500869.82531933,60-120
7440,124.0,16.644834206213517,16934003.60743613,120-180
7441,85.0,16.56404894183984,15619785.061906934,60-120
7442,106.0,18.87520506820278,157542381.3868613,60-120
7443,100.0,13.506683442981496,734307.7098540146,60-120
7444,102.0,16.203738877087858,10894175.83234489,60-120
7445,92.0,17.895262698629807,59130811.90971715,60-120
7446,93.0,19.177415877930926,213130641.90451643,60-120
7447,108.0,14.22382765058756,1504284.082937956,60-120
7448,117.0,17.982360699336397,64511928.28613138,60-120
7449,103.0,19.048109099776305,187278823.628604,60-120
7450,102.0,17.3416225168137,33991549.81418795,60-120
7451,118.0,16.158644177432663,10413818.430656934,60-120
7452,95.0,15.732284600031875,6798989.798266423,60-120
7453,91.0,18.804994464054854,146860610.06756386,60-120
7454,89.0,13.436264880355061,684377.4557937956,60-120
7455,96.0,18.498269674507615,108067833.35095802,60-120
7456,99.0,18.503840702947368,108671562.45853102,60-120
7457,87.0,19.872841439530887,427233576.6423358,60-120
7458,137.0,19.67332475016971,349958365.6791971,120-180
7459,83.0,16.736090815902035,18552049.310994525,60-120
7460,85.0,15.029572681279845,3367134.625912409,60-120
7461,110.0,20.666446609544032,944764841.5251368,60-120
7462,85.0,16.021847679930193,9082387.712408759,60-120
7463,93.0,17.395307544072303,35866258.759124085,60-120
7464,99.0,16.562227173598462,15591355.33759124,60-120
7465,105.0,16.347614522139196,12579946.068430657,60-120
7466,100.0,16.90180177856727,21895720.80291971,60-120
7467,98.0,15.467546177917653,5217590.054744525,60-120
7468,89.0,16.88033794784616,21430762.50145985,60-120
7469,111.0,16.1326686910294,10146797.445255473,60-120
7470,110.0,18.434273672291877,101368573.2205292,60-120
7471,100.0,14.406350953342622,1805505.116149635,60-120
7472,82.0,16.88127510140536,21450855.830611315,60-120
7473,81.0,15.809537954224641,7345055.72404197,60-120
7474,100.0,17.09500205666727,26562262.320301093,60-120
7475,107.0,16.768609143888806,19165246.982709855,60-120
7476,88.0,17.566846414320597,42577922.014324814,60-120
7477,90.0,16.993639305976092,24001798.091286495,60-120
7478,100.0,17.109254975102647,26943562.947034672,60-120
7479,109.0,16.540792367274587,15260713.932208028,60-120
7480,92.0,15.824860528446663,7458467.547171532,60-120
7481,104.0,18.122703644993653,74231833.94160584,60-120
7482,83.0,14.303271297481949,1628665.1281478102,60-120
7483,86.0,16.582479011409692,15910327.925912408,60-120
7484,93.0,16.42677403738571,13616243.831934307,60-120
7485,97.0,16.154443572359753,10370165.839963503,60-120
7486,100.0,17.67040180614791,47223481.02267335,60-120
7487,126.0,17.64362430834329,45975734.68125,120-180
7488,90.0,17.358590656208367,34573244.35004562,60-120
7489,110.0,16.443754869795423,13849433.258485401,60-120
7490,120.0,19.728758611497476,369905679.7452098,60-120
7491,130.0,18.55242884542725,114082091.19648722,120-180
7492,90.0,18.51115834622956,109469698.8647354,60-120
7493,106.0,17.695255450301865,48411863.25862226,60-120
7494,96.0,18.90244357326355,161892577.80241787,60-120
7495,120.0,18.273494844298042,86313350.62805657,60-120
7496,92.0,17.47057412326369,38669979.10583942,60-120
7497,119.0,18.258801704936474,85054408.09671533,60-120
7498,100.0,18.193654823165446,79690012.57440694,60-120
7499,74.0,18.451581598895793,103138324.22673357,60-120
7500,100.0,16.404033422617264,13310096.26154197,60-120
7501,92.0,15.757280646345574,6971079.482937956,60-120
7502,98.0,13.519771958888422,743981.8801551095,60-120
7503,104.0,17.307959411052707,32866334.06254562,60-120
7504,110.0,16.37992178382573,12993006.171167882,60-120
7505,92.0,12.609589094068493,299415.97135036497,60-120
7506,93.0,20.59130148540666,876372235.8433393,60-120
7507,88.0,17.42151152531893,36818519.554624274,60-120
7508,103.0,16.747424910277736,18763516.117341038,60-120
7509,65.0,16.419404164091382,13516262.716763003,60-120
7510,89.0,18.15164655397971,76411713.00578034,60-120
7511,82.0,17.91074610079457,60053482.65895953,60-120
7512,103.0,16.711457145781058,18100627.167630054,60-120
7513,96.0,17.896561465802613,59207658.959537566,60-120
7514,69.0,22.292261867721322,4801824888.542944,60-120
7515,73.0,18.089634252118152,71817177.91411042,60-120
7516,101.0,16.218831575549643,11059845.398773003,60-120
7517,10.0,13.06416446906344,471731.13312883425,0-60
7518,78.0,16.310297302888653,12119148.773006134,60-120
7519,127.0,18.331206938900728,91441221.77914108,120-180
7520,102.0,15.967157852674505,8599011.843251532,60-120
7522,87.0,17.942703777098913,62003647.82085889,60-120
7523,126.0,18.089634252118152,71817177.91411042,120-180
7524,103.0,17.396487071558205,35908588.95705521,60-120
7525,10.0,13.000402079633284,442591.31319018395,0-60
7526,134.0,18.886916197410105,159398226.38036808,120-180
7527,126.0,18.240207110597524,83487469.32515337,120-180
7528,102.0,18.01167271064844,66430889.57055213,60-120
7529,146.0,19.394522035706093,264809706.07207078,120-180
7530,102.0,19.02460185497963,182927755.64782012,60-120
7531,93.0,19.110604068618652,199356267.0299727,60-120
7532,107.0,18.52952456434221,111498819.83201632,60-120
7533,106.0,16.451344031685874,13954938.69209809,60-120
7534,110.0,17.14449121224582,27909877.38419618,60-120
7535,127.0,18.55081961646022,113898654.62602177,120-180
7536,113.0,19.693602689108864,357127239.39277923,60-120
7537,149.0,17.971169785430288,63794005.449591264,120-180
7538,145.0,18.24310350091393,83729632.15258853,120-180
7539,164.0,19.34737523672039,252614517.046049,120-180
7540,111.0,17.73227787714794,50237779.291553125,60-120
7541,127.0,19.32998348847047,248259092.96348768,120-180
7542,86.0,17.683487712978508,47845504.08719345,60-120
7543,123.0,18.5757818150101,116777598.34945501,120-180
7544,119.0,17.971169785430288,63794005.449591264,60-120
7545,95.0,19.622914940856862,332754301.0269754,60-120
7546,98.0,17.683487712978508,47845504.08719345,60-120
7547,103.0,19.145554446084223,206447034.52970022,60-120
7548,104.0,19.35424813698066,254356691.46362394,60-120
7549,129.0,18.425425057707884,100475558.58310625,120-180
7550,125.0,17.683487712978508,47845504.08719345,120-180
7551,110.0,20.519724804428787,815836727.8009535,60-120
7552,140.0,20.298447491014706,653888555.8583105,120-180
7553,95.0,18.45667760121199,103665258.85558581,60-120
7554,111.0,16.029499907709745,9152154.808377964,60-120
7555,91.0,16.95960599196594,23198681.241124712,60-120
7556,95.0,17.782485668975376,52824500.674521804,60-120
7557,90.0,14.829932378031982,2757768.4499617442,60-120
7558,100.0,16.041085771950836,9258807.067788828,60-120
7559,120.0,18.574697666301866,116651062.67119357,60-120
7560,85.0,16.713464439859194,18136996.939556234,60-120
7561,94.0,13.165527122452994,522054.42425401683,60-120
7562,110.0,17.35461977150789,34436230.19674828,60-120
7563,106.0,15.559447492740414,5719817.702983933,60-120
7564,110.0,18.188859986110504,79308826.54196633,60-120
7566,85.0,17.31355175244187,33050648.717712317,60-120
7567,94.0,12.777976925437338,354327.5070007651,60-120
7568,102.0,15.037948715190733,3395456.305814843,60-120
7569,97.0,14.98367631048795,3216088.123488906,60-120
7570,105.0,12.161132650269819,191210.96958684007,60-120
7571,138.0,16.9247821931009,22404719.64571538,120-180
7572,85.0,16.37350301197269,12909874.117138484,60-120
7573,113.0,20.18726893838418,585085728.1958684,60-120
7574,93.0,16.36713316969857,12827901.608377965,60-120
7575,125.0,20.760206674130316,1037631629.8128538,120-180
7576,99.0,17.409567986799118,36381391.770619735,60-120
7577,99.0,14.28750152286068,1603182.8987375668,60-120
7578,89.0,17.071129473743987,25935661.55780413,60-120
7579,90.0,17.6678722846909,47104179.166067325,60-120
7580,110.0,19.408645004354444,268576139.2539403,60-120
7581,224.0,20.671826278179665,949861059.0010711,180-240
7582,89.0,19.076226763392338,192619396.96461362,60-120
7583,158.0,14.674797958264877,2361477.305967865,120-180
7584,85.0,14.862958630035898,2850367.89544759,60-120
7585,93.0,17.41427189679907,36552929.69636572,60-120
7586,98.0,17.731740888045437,50210809.3934583,60-120
7587,90.0,17.47654798905947,38901679.75657995,60-120
7588,96.0,18.504647611372373,108759285.84544758,60-120
7589,83.0,17.91743724418513,60456656.46518745,60-120
7590,77.0,18.480886120884936,106205464.56736802,60-120
7591,90.0,17.259601793371733,31314812.719013005,60-120
7592,81.0,17.632508956831206,45467527.91013772,60-120
7593,115.0,16.42507841598804,13593175.400726855,60-120
7594,95.0,18.51093804609335,109445585.33136955,60-120
7595,108.0,18.01906530288369,66923805.76836266,60-120
7596,113.0,18.057315154070903,69533218.06162968,60-120
7597,125.0,17.37469991399668,35134703.861973986,120-180
7598,93.0,18.666760263423523,127900127.50030604,60-120
7599,103.0,17.48308849086561,39156950.15153022,60-120
7600,90.0,16.13953202674001,10216677.85455241,60-120
7601,117.0,14.319283740962412,1654953.9488905892,60-120
7602,92.0,17.015762783399143,24538718.705623563,60-120
7603,113.0,17.88425769234123,58483644.524904355,60-120
7604,85.0,15.033745127729414,3381213.16537873,60-120
7605,96.0,16.38551697378604,13065908.269204285,60-120
7606,93.0,15.866879699626956,7778543.747322111,60-120
7607,146.0,18.46826092846429,104873028.96763581,120-180
7608,84.0,18.198531134367,80079554.86820963,60-120
7609,95.0,17.051622115999105,25434628.1369166,60-120
7610,109.0,17.62926754669074,45320387.603978574,60-120
7611,89.0,17.34684549572931,34169551.40680949,60-120
7612,110.0,18.285783651573,87380582.83400919,60-120
7613,99.0,15.476708232442746,5265613.560367253,60-120
7614,129.0,17.403743313225394,36170097.99540933,120-180
7615,109.0,17.358894186224667,34583739.960252486,60-120
7616,92.0,16.733792588691312,18509461.443496555,60-120
7617,101.0,16.80341279599644,19844010.787069626,60-120
7618,90.0,13.89958447721806,1087709.293496557,60-120
7619,110.0,17.933674226548103,61446302.82276205,60-120
7620,120.0,20.10236885146417,537462125.589671,60-120
7621,87.0,17.50388003874907,39979606.26740627,60-120
7622,108.0,16.49157688956882,14527833.070543228,60-120
7623,128.0,20.847549103912336,1132336579.1211936,120-180
7624,143.0,17.777427728573652,52557992.058875285,120-180
7625,101.0,19.71374638498067,364394046.34682477,60-120
7626,135.0,19.922477680296,448974962.0288064,120-180
7627,139.0,15.351602012971803,4646394.093496556,120-180
7628,100.0,20.78845559177329,1067361542.1738714,60-120
7629,104.0,18.737002857923905,137207214.80612087,60-120
7630,113.0,17.843236430114892,56133112.11289212,60-120
7631,117.0,13.5706862290688,782842.0488905892,60-120
7632,82.0,13.527223109144181,749546.1051262433,60-120
7633,81.0,17.841658264139433,56044594.61128538,60-120
7634,92.0,17.457039889545626,38150136.342654936,60-120
7635,135.0,17.652238830270544,46373504.49429992,120-180
7636,102.0,18.295474335845324,88231476.68672532,60-120
7637,105.0,15.630620507959225,6141751.42586075,60-120
7638,100.0,14.953497880931318,3120481.5191277736,60-120
7639,113.0,17.220339232322143,30109136.814804897,60-120
7640,250.0,20.220022337179177,604566564.6518745,240-1000
7641,110.0,18.59581252210713,119140320.71843918,60-120
7642,135.0,16.38290407634436,13031812.954093343,120-180
7643,94.0,17.604250958279138,44200690.02180566,60-120
7644,106.0,15.047840842944883,3429211.2723412393,60-120
7645,106.0,18.346864966491232,92884279.18580718,60-120
7646,114.0,19.57164999678554,316125548.1078424,60-120
7647,99.0,16.912939167912093,22140945.014422342,60-120
7648,104.0,16.382213118412018,13022811.629686303,60-120
7649,75.0,15.19916497531262,3989454.151262433,60-120
7650,89.0,12.579670397577917,290590.5171384851,60-120
7651,123.0,17.371791128128315,35032653.02586075,120-180
7652,118.0,20.120928494638648,547530373.3960596,60-120
7653,180.0,16.232692122281083,11214208.207957154,120-180
7654,102.0,16.613800561881952,16416550.51863045,60-120
7655,120.0,18.44328662183284,102286332.70325172,60-120
7656,115.0,16.246992148341313,11375723.763542464,60-120
7657,102.0,17.894419808258075,59080992.116947204,60-120
7658,121.0,17.69586070520627,48441173.6455241,120-180
7659,87.0,14.839124168175138,2783234.1371461363,60-120
7660,112.0,17.024979225031434,24765923.777161438,60-120
7661,138.0,14.567467265850867,2121146.4225707725,120-180
7662,97.0,17.94040515443227,61861288.50841622,60-120
7663,101.0,18.286996315328565,87486610.37463658,60-120
7664,88.0,12.243278294595,207581.28867635806,60-120
7665,115.0,17.944273573631886,62101057.368821725,60-120
7666,82.0,14.818058211989973,2725215.8991583777,60-120
7667,123.0,19.92965858829454,452210613.47850037,120-180
7668,93.0,15.497069115534702,5373925.019127773,60-120
7669,95.0,16.558894371689416,15539478.93366488,60-120
7670,150.0,15.314747558740747,4478270.849273144,120-180
7671,101.0,16.718549267958913,18229455.31951033,60-120
7672,87.0,13.842886594624288,1027754.2033664881,60-120
7673,124.0,17.299895385091162,32602364.849158376,120-180
7674,127.0,20.021134030918045,495527807.8358072,120-180
7675,96.0,15.474376064987025,5253347.576511094,60-120
7676,105.0,17.067571967346286,25843559.200382553,60-120
7677,100.0,17.157361963791274,28271420.15428462,60-120
7678,129.0,14.87932002694686,2897387.5002295333,120-180
7679,103.0,17.687819120583004,48053191.933091044,60-120
7680,104.0,18.89282562523876,160342967.3852716,60-120
7681,101.0,16.727926883589628,18401208.20225708,60-120
7682,96.0,17.405796041011072,36244421.61755929,60-120
7683,81.0,18.600737958868123,119728586.3771997,60-120
7684,109.0,18.40904403021665,98843073.09525631,60-120
7685,107.0,14.722779664670405,2477547.3689747513,60-120
7686,112.0,15.314747558740747,4478270.849273144,60-120
7687,112.0,17.61760436481745,44794878.193764344,60-120
7688,86.0,15.611898534296763,6027835.411132364,60-120
7689,99.0,15.521719044287302,5508038.035386381,60-120
7690,80.0,14.945466345779781,3095519.637413925,60-120
7691,126.0,15.440498764046307,5078359.143075746,120-180
7692,97.0,17.007904827070973,24346650.147169087,60-120
7693,140.0,16.84548203294616,20696642.208875287,120-180
7694,120.0,17.685603495956116,47946841.95696251,60-120
7695,80.0,18.488397414144558,107006208.50397858,60-120
7696,74.0,17.518380668607463,40563559.351338945,60-120
7697,107.0,19.68369359544588,353605907.5448738,60-120
7698,86.0,14.945319495518678,3095065.092922724,60-120
7699,104.0,16.071599788196753,9545685.098393267,60-120
7700,169.0,19.539872267795808,306237734.3122418,120-180
7701,102.0,18.426632784531193,100596978.91683243,60-120
7702,95.0,19.92969932372045,452229034.8456389,60-120
7703,114.0,15.606825206481354,5997331.66924254,60-120
7704,129.0,17.757007633807273,51495636.49579189,120-180
7705,100.0,17.353990153953074,34414555.3658378,60-120
7706,152.0,18.311286625954487,89637706.95364238,120-180
7707,114.0,20.424215219002207,741521874.1721854,60-120
7708,162.0,19.642011135919567,339169701.98675495,120-180
7709,120.0,16.91957219736526,22288294.701986752,60-120
7710,125.0,16.268984631224107,11628675.49668874,120-180
7711,135.0,18.283887651766374,87215066.22516556,120-180
7712,132.0,18.309205434750663,89451347.73824503,120-180
7713,118.0,17.33942604292552,33916970.19867549,60-120
7714,102.0,16.897593290646483,21803766.55629139,60-120
7715,118.0,17.472957435550043,38762251.655629136,60-120
7716,124.0,19.113401936628446,199914820.5672185,120-180
7717,100.0,16.135478000197775,10175343.01423841,60-120
7718,109.0,20.17431864850146,577557549.6688741,60-120
7719,129.0,18.130078783885125,74781327.83327813,120-180
7720,101.0,16.268984631224107,11628675.49668874,60-120
7721,89.0,16.492128182538316,14535844.370860927,60-120
7722,178.0,19.9986860798583,484528145.6953642,120-180
7723,95.0,16.897593290646483,21803766.55629139,60-120
7724,114.0,16.181973254234478,10659619.205298012,60-120
7726,107.0,12.568689891158321,287417.14062499994,60-120
7727,108.0,18.23604400920097,83140624.99999999,60-120
7728,114.0,18.155484501342553,76705540.62499999,60-120
7729,101.0,17.87936906526224,58198437.49999999,60-120
7731,126.0,18.024087647277327,67260765.62499999,120-180
7732,114.0,17.260912777303883,31355892.85714285,60-120
7733,80.0,17.289900314177135,32278124.999999993,60-120
7735,98.0,17.389530155125975,35659642.85714285,60-120
7736,90.0,17.175113926938728,28777774.457142852,60-120
7737,82.0,15.992402149007889,8818851.014285713,60-120
7738,102.0,17.11327677849782,27052142.85714285,60-120
7739,131.0,18.72271469093192,135260714.28571427,120-180
7740,118.0,17.87238192684956,57793214.285714276,60-120
7741,100.0,17.241110150007703,30741071.42857142,60-120
7742,77.0,17.385729839617646,35524382.142857134,60-120
7743,112.0,17.635851294752893,45619749.99999999,60-120
7744,93.0,17.711113779253438,49185714.285714276,60-120
7745,93.0,16.992648790709204,23978035.71428571,60-120
7746,88.0,15.957619278138305,8517379.474999998,60-120
7747,73.0,14.76417166986888,2582249.9999999995,60-120
7748,100.0,18.1165788873616,73778571.42857142,60-120
7749,109.0,17.48797022793923,39348571.42857142,60-120
7750,132.0,17.495752368381282,39655982.142857134,120-180
7751,116.0,17.157728541068654,28281785.71428571,60-120
7752,98.0,16.966673304305942,23363214.28571428,60-120
7753,93.0,16.571679496065073,15739428.571428569,60-120
7754,100.0,17.685795971269147,47956071.42857142,60-120
7755,115.0,18.460257227172015,104037006.66944444,60-120
7756,121.0,22.10179526905035,3969060560.6666665,120-180
7757,172.0,17.778253082091066,52601388.88888889,120-180
7758,67.0,17.45979935097253,38255555.55555555,60-120
7759,182.0,19.909356375269795,443122305.81666666,180-240
7760,79.0,18.558411639640642,114766666.66666666,60-120
7761,248.0,20.13010922793805,552580249.0388888,240-1000
7762,119.0,18.507427858752354,109062084.29722221,60-120
7763,119.0,18.376090082846687,95638888.88888888,60-120
7764,85.0,16.478486647784266,14338899.513888888,60-120
7765,111.0,20.441686217704472,754590833.3333333,60-120
7766,121.0,18.551890422650377,114020683.33333333,120-180
7767,105.0,16.661291654754763,17215000.0,60-120
7768,113.0,18.674310531041126,128869462.45555554,60-120
7769,111.0,19.562820101121225,313346479.9982425,60-120
7770,139.0,19.835236292352572,411465729.34973633,120-180
7771,94.0,16.950150538885648,22980360.984182775,60-120
7772,74.0,18.397648636845133,97723110.72056238,60-120
7773,125.0,16.107996914499825,9899520.845606325,120-180
7774,27.0,20.246517785782178,620798919.1564147,0-60
7775,134.0,19.959823295104975,466059233.7693321,120-180
7776,126.0,18.79268272349919,145063585.28919154,120-180
7777,132.0,19.21951300875743,222294360.28119504,120-180
7778,90.0,17.57291295697539,42837007.877504386,60-120
7779,101.0,19.199172931183814,217818549.2304042,60-120
7780,107.0,16.00709477090513,8949379.613356765,60-120
7781,135.0,18.912675947464823,163557627.4165202,120-180
7782,99.0,15.333299361006134,4562126.274165202,60-120
7783,114.0,19.3865843644778,262716054.04077327,60-120
7784,97.0,18.973670460167664,173844270.6502636,60-120
7785,119.0,18.672085482546894,128583040.42179261,60-120
7786,81.0,19.953019328008956,462898945.51845336,60-120
7787,96.0,18.538462657171095,112499873.72583479,60-120
7788,96.0,19.286968373110714,237806618.27768013,60-120
7789,93.0,16.47704092723496,14318184.449912125,60-120
7790,90.0,15.858674765786857,7714982.425307556,60-120
7791,86.0,19.0407675120551,185908934.45035148,60-120
7792,121.0,18.03342648727102,67891845.3427065,120-180
7793,98.0,18.709072934597174,133428049.38488574,60-120
7794,103.0,18.974652256154727,174015034.07126537,60-120
7795,114.0,18.794748113589833,145363507.80263618,60-120
7796,138.0,19.710239802177888,363118506.1511423,120-180
7797,85.0,15.453209657678691,5143321.616871704,60-120
7798,178.0,17.06264757011279,25716608.08435852,120-180
7799,94.0,18.93478959695116,167214770.82223198,60-120
7800,120.0,20.869310059883112,1157247363.7961335,60-120
7801,98.0,18.00569507416549,66034974.35897435,60-120
7802,132.0,17.71801300171371,49526230.76923076,120-180
7803,101.0,17.622702821909385,45023846.15384615,60-120
7804,94.0,20.698477803136914,975516666.6666665,60-120
7805,145.0,19.540025501112787,306284663.7315384,120-180
7806,92.0,17.974216368725067,63988655.55923076,60-120
7807,102.0,18.17274915882866,78041333.33333333,60-120
7808,168.0,19.68745364817922,354937987.17948717,120-180
7809,84.0,17.2333502075885,30503445.657948714,60-120
7810,127.0,20.259281835510176,628773613.8613861,120-180
7811,89.0,14.942880793528845,3087526.347634763,60-120
7812,111.0,18.13627965761868,75246478.08333333,60-120
7813,117.0,15.96985370569536,8622224.790594058,60-120
7814,129.0,18.276501996726243,86573298.68580857,120-180
7815,81.0,16.371039358747435,12878107.810781077,60-120
7816,92.0,19.11144782182171,199524545.50159514,60-120
7817,116.0,19.668594248104128,348306796.3633663,60-120
7819,109.0,15.807559866309527,7330540.918591858,60-120
7820,106.0,16.999205386889702,24135766.53525852,60-120
7821,91.0,16.96692411761834,23369074.825797576,60-120
7822,117.0,17.6583503960717,46657787.039328925,60-120
7823,106.0,19.430884281518424,274615990.48404837,60-120
7824,123.0,15.09228733138828,3585065.6038503842,120-180
7825,121.0,17.68389477386569,47864984.0850385,120-180
7826,122.0,17.426475756180675,37001749.60753575,120-180
7827,104.0,16.165269629725902,10483043.759185918,60-120
7828,118.0,18.698317064331853,132000605.06050603,60-120
7829,114.0,17.34811705220139,34213027.55638063,60-120
7830,116.0,18.691389784573662,131089359.81039602,60-120
7831,109.0,18.90528455406235,162353165.45797578,60-120
7832,113.0,18.16524741108094,77458077.39152914,60-120
7833,75.0,16.371039358747435,12878107.810781077,60-120
7834,94.0,18.342758465688892,92503631.91787678,60-120
7835,100.0,17.85088269056208,56563965.61771176,60-120
7836,129.0,18.64830664375719,125561551.15511549,120-180
7837,103.0,17.73061987377257,50154553.89697469,60-120
7838,118.0,15.689213351185286,6512365.7536303615,60-120
7839,107.0,17.469651647415546,38634323.43234323,60-120
7840,88.0,17.897095662242485,59239295.92959295,60-120
7841,90.0,19.76626420695322,384042663.38789874,60-120
7842,115.0,18.5838441539172,117722904.49284926,60-120
7843,115.0,17.369026292059008,34935927.26023102,60-120
7844,97.0,17.9200099182477,60612391.97964796,60-120
7845,103.0,17.098472258847803,26654598.861496147,60-120
7846,103.0,17.63980755746618,45800591.20770076,60-120
7847,107.0,15.680260371802074,6454320.902200219,60-120
7848,78.0,15.752394643946946,6937101.846864685,60-120
7849,120.0,18.22439466428492,82177710.73256324,60-120
7850,94.0,18.42536342493919,100469366.1870737,60-120
7851,115.0,20.95070190078481,1255377173.190374,60-120
7852,92.0,17.755201698724576,51402722.64268426,60-120
7853,91.0,19.02075398283668,182225225.52255222,60-120
7854,87.0,16.478613796869347,14340722.807755774,60-120
7855,88.0,18.59566291027177,119122497.24972495,60-120
7856,93.0,18.248755207678915,84204187.24097909,60-120
7857,97.0,19.54346992899559,307341458.14862484,60-120
7858,85.0,18.36573967197218,94654092.4092409,60-120
7859,116.0,18.465759646168753,104611039.70814079,60-120
7860,194.0,18.89676800305569,160976347.63476345,180-240
7861,99.0,18.89676800305569,160976347.63476345,60-120
7862,253.0,17.079599275508045,26156264.38212321,240-1000
7863,96.0,17.049942700777216,25391948.683553353,60-120
7864,210.0,19.427047216740814,273564290.15110004,180-240
7865,155.0,17.391610643329305,35733909.552145205,120-180
7866,86.0,18.10811276711534,73156589.77205719,60-120
7867,83.0,19.135107319687393,204301483.20286027,60-120
7868,140.0,16.633593220624817,16744714.607590755,120-180
7869,95.0,16.7765044668556,19317161.716171615,60-120
7870,97.0,18.158372379022577,76927377.00770076,60-120
7871,124.0,19.06182308180645,189864853.90671065,120-180
